[FIRED] Logged: b6f5da68-453b-4b27-8a7b-8c2cc2a084a2, HBAR-USDT, 3min, LONG, 2025-09-25T22:11:31.110344, 99, SCORE: 9, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 21.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 71.2%
[FIRED] Logged: 800b0016-7801-492e-b1b6-41549b06fb72, VINE-USDT, 3min, LONG, 2025-09-25T22:11:38.859866, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 4568121d-d87d-49bd-b8a8-e63bf4301dba, DYDX-USDT, 3min, LONG, 2025-09-25T22:11:51.741005, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 451527c0-f9c5-4703-b3a1-680b6a45dc50, TURBO-USDT, 5min, LONG, 2025-09-25T22:12:00.089895, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: b58068fa-a2b2-40ac-a2e1-41f14e4d6898, BIO-USDT, 3min, LONG, 2025-09-25T22:12:03.259309, 98, SCORE: 9, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 21.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 71.2%
[FIRED] Logged: c0ea2851-6af1-4bba-968c-367fb95f1f66, BIO-USDT, 5min, LONG, 2025-09-25T22:12:04.940952, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.2, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 64.2%
[FIRED] Logged: b807761d-13b4-4f61-9d35-052c8e108c30, BERA-USDT, 5min, LONG, 2025-09-25T22:15:14.679607, 98, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 231f0887-f34d-4109-bd30-1ebb72c059cd, PARTI-USDT, 3min, LONG, 2025-09-25T22:15:20.884947, 97, SCORE: 9, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 21.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 71.2%
[FIRED] Logged: a9e17a81-2549-4d51-b46c-45a015b9a6fc, BERA-USDT, 5min, LONG, 2025-09-25T22:18:53.117466, 98, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 0e4bf2ac-1677-47a2-8e54-d6b1d5403f04, KAITO-USDT, 3min, LONG, 2025-09-25T22:20:37.739976, 98, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 896c076e-92b9-44f9-b03c-d47d796e1032, BERA-USDT, 5min, LONG, 2025-09-25T22:20:43.793246, 97, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 2109dce1-c299-48ac-a692-05dc1ee53f77, KAITO-USDT, 3min, LONG, 2025-09-25T22:22:29.887422, 97, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 38851571-df50-41f1-b193-b789ea5e3b80, ATH-USDT, 3min, LONG, 2025-09-25T23:04:26.494843, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.1, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 60.5%
[FIRED] Logged: 541f4d22-3a91-474b-8435-b1c4df3a1a67, XRP-USDT, 3min, LONG, 2025-09-25T23:05:38.534026, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.2%
[FIRED] Logged: b27e10cd-cee2-48b8-86a7-325527925b74, DOT-USDT, 3min, LONG, 2025-09-25T23:05:47.608891, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: fee396c0-876a-4181-bbd1-3a66d8dcd740, ARKM-USDT, 3min, LONG, 2025-09-25T23:08:10.098943, 98, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 388e468c-831a-4c5c-ba64-7e1994ee3451, ATH-USDT, 3min, LONG, 2025-09-25T23:22:40.886902, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: e2c00b35-3016-4f95-a3ec-1a29017b26d8, ARKM-USDT, 5min, LONG, 2025-09-25T23:51:42.232756, 98, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.4, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.5%
[FIRED] Logged: 26caac3f-b85a-4bf9-8c21-881eaca2893f, KAITO-USDT, 5min, LONG, 2025-09-25T23:54:54.244376, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.4, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.5%
[FIRED] Logged: fc967074-39ba-49bb-8ec3-23a1e7628f09, ENA-USDT, 3min, LONG, 2025-09-25T23:59:06.818221, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.4, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.5%
[FIRED] Logged: d6292e6e-ded7-45ab-bbfb-bf9630c3a673, XRP-USDT, 3min, LONG, 2025-09-26T00:02:05.023580, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 18.4, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.5%
[FIRED] Logged: 7e436bb8-0276-43ef-bf70-821188a212fd, TON-USDT, 3min, LONG, 2025-09-26T00:02:10.674240, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.4, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.5%
[FIRED] Logged: 1334529b-e8a3-4c28-8fd7-71b16a9afdc5, VINE-USDT, 3min, LONG, 2025-09-26T00:02:31.319335, 99, SCORE: 9, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 21.0, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 70.2%
[FIRED] Logged: d33f4479-884c-42cb-a67e-e55ee8243257, WIF-USDT, 3min, LONG, 2025-09-26T00:02:34.758514, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.1, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 63.9%
[FIRED] Logged: 29d8f987-4493-47ad-9075-59d58d09879b, NMR-USDT, 3min, LONG, 2025-09-26T00:02:49.863615, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 6889e3cc-98dc-436e-bf29-cd8d0a7d33a1, HYPE-USDT, 3min, LONG, 2025-09-26T00:04:30.482346, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: cb6a0a08-a467-434b-bb38-0d395b7bd3cc, ZKJ-USDT, 5min, LONG, 2025-09-26T00:04:36.305309, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.2%
[FIRED] Logged: 91c72001-7721-444b-b55f-de1dd2ad5cc5, TURBO-USDT, 5min, LONG, 2025-09-26T00:04:46.199329, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.2%
[FIRED] Logged: 6b4ad7f4-2195-4168-8fe0-301aac0511c9, PARTI-USDT, 3min, LONG, 2025-09-26T00:06:17.063928, 98, SCORE: 9, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 21.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 71.2%
[FIRED] Logged: fd3be55f-e73d-4165-ab5d-89690052d4d1, BNB-USDT, 5min, LONG, 2025-09-26T00:07:47.268058, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.1, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 63.9%
[FIRED] Logged: cc9f6148-8f18-4969-987f-57d2deb0bfcc, SPK-USDT, 3min, LONG, 2025-09-26T00:08:16.946221, 99, SCORE: 9, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 21.2, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 70.9%
[FIRED] Logged: e5724cca-e017-4c11-81df-3c320a4c4813, ZKJ-USDT, 5min, LONG, 2025-09-26T00:08:24.062921, 98, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.2%
[FIRED] Logged: 36d393ca-d775-4270-98b4-dbc5fa10b51a, KAITO-USDT, 5min, LONG, 2025-09-26T00:09:53.182766, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 9ea65b4c-bf13-4f63-b392-334b70365ffd, ZKJ-USDT, 5min, LONG, 2025-09-26T00:10:17.587609, 97, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.2%
[FIRED] Logged: 97cdbe70-d07d-4f4e-a874-6e544d90378a, ADA-USDT, 3min, LONG, 2025-09-26T00:11:37.694515, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 4a66b402-62ca-4bbf-b593-4764e76f1305, XLM-USDT, 3min, LONG, 2025-09-26T00:11:40.324073, 99, SCORE: 9, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 21.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 71.2%
[FIRED] Logged: 4d836e57-17b4-4b80-8859-f812e48e980b, AVAX-USDT, 3min, LONG, 2025-09-26T00:11:44.162891, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.2%
[FIRED] Logged: 0eb1588a-2dcb-4458-af5f-ec6b55154059, VINE-USDT, 3min, LONG, 2025-09-26T00:12:03.158439, 98, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: b6ac1008-fd0b-48f9-9dfc-a6c0aed138f0, DYDX-USDT, 3min, LONG, 2025-09-26T00:12:16.757567, 98, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 9120d2cd-b721-402b-9c88-9e150b4483e2, WLFI-USDT, 3min, LONG, 2025-09-26T00:17:40.736997, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 18.8, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 62.9%
[FIRED] Logged: 2007e9dc-5f77-4b65-81ef-56330db8eb02, SUI-USDT, 5min, LONG, 2025-09-26T00:19:15.109428, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.2, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 64.2%
[FIRED] Logged: 50688ce5-c98e-4d65-bb2c-9ec81e8c5935, MAGIC-USDT, 3min, LONG, 2025-09-26T00:21:04.082872, 98, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 89d583b7-3d29-483f-90f1-412dedc35c55, ARKM-USDT, 5min, LONG, 2025-09-26T00:21:31.827161, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.9, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 63.2%
[FIRED] Logged: 82abf391-c094-47bb-b4a1-96601f2e5a23, TURBO-USDT, 5min, LONG, 2025-09-26T00:21:37.335696, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 6ac36970-c1af-4208-b7f4-a9fc1c70792f, VINE-USDT, 3min, LONG, 2025-09-26T00:26:46.787487, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 91717548-f626-402e-b342-59807cc98c96, DYDX-USDT, 5min, LONG, 2025-09-26T00:27:00.888797, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 8c3660b0-671c-4ae0-bdf5-fe3a47eec502, TURBO-USDT, 5min, LONG, 2025-09-26T00:27:09.003980, 98, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 4342903a-32de-436c-8fc2-1df4457cb953, MAGIC-USDT, 3min, LONG, 2025-09-26T00:28:30.028938, 96, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 2d10d159-2888-4b36-a88c-4adc0cfde6db, TURBO-USDT, 5min, LONG, 2025-09-26T00:29:02.077539, 98, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 29576368-c5ad-4017-ad72-01603c196c66, KAITO-USDT, 5min, LONG, 2025-09-26T00:30:22.889308, 98, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 4b68964f-6be8-471d-9914-79974d224692, MAGIC-USDT, 3min, LONG, 2025-09-26T00:30:24.848740, 95, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 399a4d8f-155d-4336-a0a5-b22d9cd5ea64, TURBO-USDT, 5min, LONG, 2025-09-26T00:30:56.735632, 97, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 9fb059da-0b45-43b5-ba62-400434f5f4f3, KAITO-USDT, 5min, LONG, 2025-09-26T00:32:16.876243, 98, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 925ee0e5-3b63-4134-b56a-68eb5e48921e, TURBO-USDT, 5min, LONG, 2025-09-26T00:32:48.965698, 97, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: ee2dd22f-777f-4554-beb9-92551b914908, MAGIC-USDT, 3min, LONG, 2025-09-26T00:34:10.632862, 94, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 52802b50-e6c5-4948-9c2c-5b669e8d0c71, TURBO-USDT, 5min, LONG, 2025-09-26T00:34:42.389698, 97, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 83cb4fd8-2af4-4147-b847-c30eaacf185c, MAGIC-USDT, 3min, LONG, 2025-09-26T00:36:06.020190, 93, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: f1fb5087-3614-44b3-b6fd-e95f3f50be6c, MAGIC-USDT, 3min, LONG, 2025-09-26T00:37:58.418911, 93, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: b51e03ca-1bbc-4940-8b0b-8995506bd4df, KAITO-USDT, 3min, LONG, 2025-09-26T00:41:40.543232, 94, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: f435d577-d4fb-4771-907d-0366981c0967, MAGIC-USDT, 3min, LONG, 2025-09-26T00:41:43.449194, 92, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 4844e260-95d5-4439-a157-576faf8f0732, MAGIC-USDT, 3min, LONG, 2025-09-26T00:47:16.951807, 90, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: ca612a70-eabb-49b3-80ee-659d68ea7ce5, BNB-USDT, 3min, LONG, 2025-09-26T00:50:48.365901, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.4, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.5%
[FIRED] Logged: c3030d0b-cd2c-4184-94f1-adc33a89a353, MAGIC-USDT, 3min, LONG, 2025-09-26T00:51:02.868494, 88, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: 165a906c-f217-4bc1-a2af-bcaffb18058c, ONDO-USDT, 5min, LONG, 2025-09-26T00:51:29.621218, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 64.5%
[FIRED] Logged: 6a2f2f1b-aaae-48b4-9816-5ac4ec45ef9b, TON-USDT, 3min, LONG, 2025-09-26T00:52:49.137515, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.2, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 64.2%
[FIRED] Logged: 90a82e24-a8e1-4c39-9473-51809a23bc7c, ARB-USDT, 5min, LONG, 2025-09-26T00:52:55.240159, 99, SCORE: 9, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 21.0, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 70.2%
[FIRED] Logged: 55fa6346-370c-4a26-9c78-60d6214d765c, DYDX-USDT, 3min, LONG, 2025-09-26T00:53:24.232778, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.2, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 64.2%
[FIRED] Logged: b9872485-3fb3-4ff9-9968-9d355b087925, DYDX-USDT, 5min, LONG, 2025-09-26T00:53:25.978823, 99, SCORE: 9, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 21.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 71.2%
[FIRED] Logged: 80253683-a479-4366-9db5-7a84a9677024, ENA-USDT, 3min, LONG, 2025-09-26T00:53:35.480611, 99, SCORE: 10, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 23.1, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 77.3%
[FIRED] Logged: 368f86e5-41df-4e43-ab12-76ea460a96ac, TON-USDT, 5min, LONG, 2025-09-26T00:54:49.249384, 99, SCORE: 9, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 21.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 71.2%
[FIRED] Logged: 56c49a51-aea2-4693-ad39-1931c9b13641, BERA-USDT, 5min, LONG, 2025-09-26T00:55:01.912425, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 02a81de1-9789-4af3-b139-7552e46c87dd, TON-USDT, 3min, LONG, 2025-09-26T00:56:44.581228, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 827be341-6883-4179-80cd-bb80620d6a8d, VINE-USDT, 3min, LONG, 2025-09-26T00:57:05.664143, 98, SCORE: 9, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 21.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 71.2%
[FIRED] Logged: 12d3d1a3-2d1c-4283-8d17-dd2d7956299c, AAVE-USDT, 5min, LONG, 2025-09-26T00:57:18.224387, 99, SCORE: 9, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 21.8, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 72.9%
[FIRED] Logged: 0d938e36-6294-4e01-8c03-69bffd55168c, TON-USDT, 5min, LONG, 2025-09-26T00:58:41.369915, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 18.5, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 61.9%
[FIRED] Logged: ff740d79-f9ab-4500-858b-65246020471e, VINE-USDT, 3min, LONG, 2025-09-26T00:59:01.964964, 99, SCORE: 9, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 21.3, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 71.2%
[FIRED] Logged: 66ab62ac-b54f-4391-a0fc-4dbbc87bfb40, WIF-USDT, 5min, LONG, 2025-09-26T00:59:05.817236, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 1146ca63-f664-47d5-9dac-4b3d736d96f4, DYDX-USDT, 5min, LONG, 2025-09-26T00:59:17.064093, 99, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 3be34b19-bda7-42b8-8b01-5e42f87c16af, ARKM-USDT, 5min, LONG, 2025-09-26T00:59:20.806594, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 69a5af6b-c76a-4cc6-9ff2-8e36ef7f6847, ENA-USDT, 3min, LONG, 2025-09-26T00:59:27.390053, 99, SCORE: 8, MAX SCORE: 13, PASSED: 7, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
[FIRED] Logged: 9503eb2b-9042-4f36-b2a0-e29f97156731, DYDX-USDT, 5min, LONG, 2025-09-26T01:01:12.359002, 98, SCORE: 8, MAX SCORE: 13, PASSED: 5, MAX PASSED: 7, WEIGHTS: 19.6, MAX WEIGHTS: 29.9, CONFIDENCE RATE: 65.6%
